182.027, 129.495, 7.533, 20.054 False
181.781, 129.495, 7.359, 20.087 False
181.541, 129.495, 7.176, 20.120 False
181.308, 129.495, 6.987, 20.153 False
181.081, 129.495, 6.793, 20.186 False
180.860, 129.495, 6.597, 20.219 False
180.646, 129.495, 6.400, 20.252 False
180.438, 129.495, 6.209, 20.285 False
180.236, 129.495, 6.029, 20.318 False
180.040, 129.495, 5.865, 20.351 False
179.848, 129.495, 5.721, 20.384 False
179.660, 129.495, 5.601, 20.417 False
179.476, 129.495, 5.505, 20.450 False
179.294, 129.495, 5.434, 20.483 False
179.113, 129.495, 5.388, 20.516 False
178.933, 129.495, 5.365, 20.549 False
178.754, 129.495, 5.359, 20.582 False
178.574, 129.495, 5.356, 20.615 False
178.395, 129.494, 5.347, 20.648 False
178.216, 129.494, 5.343, 20.681 False
178.037, 129.494, 5.346, 20.714 False
177.858, 129.494, 5.355, 20.747 False
177.678, 129.494, 5.368, 20.780 False
177.498, 129.494, 5.385, 20.813 False
177.318, 129.494, 5.403, 20.846 False
177.137, 129.494, 5.422, 20.879 False
176.955, 129.494, 5.439, 20.912 False
176.773, 129.494, 5.454, 20.945 False
176.590, 129.494, 5.467, 20.978 False
176.408, 129.494, 5.478, 21.011 False
176.225, 129.494, 5.486, 21.044 False
176.041, 129.494, 5.493, 21.077 False
175.858, 129.494, 5.499, 21.110 False
175.674, 129.494, 5.506, 21.143 False
175.491, 129.494, 5.514, 21.176 False
175.307, 129.493, 5.526, 21.209 False
175.122, 129.493, 5.540, 21.242 False
174.937, 129.493, 5.559, 21.275 False
174.751, 129.493, 5.581, 21.308 False
174.564, 129.493, 5.607, 21.341 False
174.376, 129.493, 5.636, 21.374 False
174.187, 129.493, 5.667, 21.407 False
173.997, 129.493, 5.699, 21.440 False
173.806, 129.493, 5.731, 21.473 False
173.615, 129.493, 5.762, 21.506 False
173.422, 129.493, 5.790, 21.539 False
173.228, 129.493, 5.814, 21.572 False
173.034, 129.493, 5.834, 21.605 False
172.839, 129.493, 5.848, 21.638 False
172.644, 129.493, 5.857, 21.671 False
172.449, 129.493, 5.860, 21.704 False
172.254, 129.493, 5.857, 21.737 False
172.059, 129.493, 5.848, 21.770 False
171.865, 129.493, 5.833, 21.803 False
171.671, 129.493, 5.813, 21.836 False
171.478, 129.493, 5.787, 21.869 False
171.286, 129.493, 5.757, 21.902 False
171.096, 129.492, 5.723, 21.935 False
